TransactionID,TransactionDate,Time,TransactionAmount (INR),Mobile,IsFraud
T623,21-10-2022,4050,1200,9088909667,0
T624,21-10-2022,3600,798,9088909668,0
T625,21-10-2022,3294,2415,9088909669,0
T626,21-10-2022,2714,195,9088909670,0
T627,21-10-2022,5110,840,9088909671,0
T628,21-10-2022,4866,1205,9088909672,0
T629,21-10-2022,4329,844,9088909673,0
T630,21-10-2022,985,260,9088909674,1
T631,21-10-2022,5300,100,9088909675,0
T632,21-10-2022,4047,42,9088909676,0
T633,21-10-2022,2734,229,9088909677,0
T634,21-10-2022,6571,5,9088909678,0
T635,21-10-2022,4058,2188.25,9088909679,0
T636,21-10-2022,2728,578.4,9088909680,0
T637,21-10-2022,943,2990,9088909681,1
T638,21-10-2022,167,1119.2,9088909682,1
T639,21-10-2022,3884,1290,9088909683,0
T640,21-10-2022,5323,108.39,9088909684,0
T641,21-10-2022,5602,200,9088909685,0
T642,21-10-2022,4665,100,9088909686,0
T643,21-10-2022,2364,1180,9088909687,0
T644,21-10-2022,634,30,9088909688,1
T645,21-10-2022,1917,30,9088909689,0
T646,21-10-2022,372,395,9088909690,1
T647,21-10-2022,6255,850,9088909691,0
T648,21-10-2022,4697,1731,9088909692,0
T649,21-10-2022,3799,400,9088909693,0
T650,21-10-2022,3549,1800,9088909694,0
T651,21-10-2022,6894,300,9088909695,0
T652,21-10-2022,547,50,9088909696,1
T653,21-10-2022,2657,620,9088909697,0
T654,21-10-2022,4155,1625,9088909698,0
T655,21-10-2022,3722,170,9088909699,0
T656,21-10-2022,4318,300,9088909700,0
T657,21-10-2022,3930,200,9088909701,0
T658,21-10-2022,5569,255,9088909702,0
T659,21-10-2022,4734,200,9088909703,0
T660,21-10-2022,3116,3150,9088909704,0
T661,21-10-2022,1521,24,9088909705,0
T662,21-10-2022,5263,717,9088909706,0
T663,21-10-2022,6515,2000,9088909707,0
T664,21-10-2022,4531,13259.48,9088909708,0
T665,21-10-2022,5922,570,9088909709,0
T666,21-10-2022,3152,268,9088909710,0
T667,21-10-2022,634,600,9088909711,1
T668,21-10-2022,3659,5349,9088909712,0
T669,21-10-2022,2424,30,9088909713,0
T670,21-10-2022,438,4898,9088909714,1
T671,21-10-2022,6468,150,9088909715,0
T672,21-10-2022,3570,411,9088909716,0
T673,21-10-2022,2181,100.85,9088909717,0
T674,21-10-2022,4062,353,9088909718,0
T675,21-10-2022,1075,7600,9088909719,0
T676,21-10-2022,1302,340,9088909720,0
T677,21-10-2022,6376,318,9088909721,0
T678,21-10-2022,395,426,9088909722,1
T679,21-10-2022,4062,4000.21,9088909723,0
T680,21-10-2022,3485,410,9088909724,0
T681,21-10-2022,1991,1904,9088909725,0
T682,21-10-2022,6948,186,9088909726,0
T683,21-10-2022,4911,263,9088909727,0
T684,21-10-2022,3497,1300,9088909728,0
T685,21-10-2022,2262,2000,9088909729,0
T686,21-10-2022,2772,321,9088909730,0
T687,21-10-2022,5660,1200,9088909731,0
T688,21-10-2022,5445,1320,9088909732,0
T689,21-10-2022,3425,959,9088909733,0
T690,21-10-2022,3574,2227,9088909734,0
T691,21-10-2022,2141,280,9088909735,0
T692,21-10-2022,6665,250,9088909736,0
T693,21-10-2022,1100,209,9088909737,0
T484,21-10-2022,3871,177,9088909738,0
T485,21-10-2022,740,2060,9088909739,1
T486,21-10-2022,1328,295,9088909740,0
T487,21-10-2022,726,1540,9088909741,1
T488,21-10-2022,4513,30,9088909742,0
T489,21-10-2022,57,72,9088909743,1
T490,21-10-2022,3865,1212.6,9088909744,0
T491,21-10-2022,3664,100,9088909745,0
T492,21-10-2022,1788,4330,9088909746,0
T493,21-10-2022,3387,440,9088909747,0
T494,21-10-2022,1311,1633.15,9088909748,0
T495,21-10-2022,2560,240,9088909749,0
T496,21-10-2022,2417,849,9088909750,0
T497,21-10-2022,4896,500,9088909751,0
T498,21-10-2022,2233,496,9088909752,0
T499,21-10-2022,1317,122,9088909753,0
T500,21-10-2022,651,1630,9088909754,1
T501,21-10-2022,6922,530,9088909755,0
T502,21-10-2022,2680,135,9088909756,0
T503,21-10-2022,2925,1264,9088909757,0
T504,21-10-2022,2523,3597,9088909758,0
T505,21-10-2022,5774,11,9088909759,0
T506,21-10-2022,2273,1004,9088909760,0
T507,21-10-2022,2640,310,9088909761,0
T508,21-10-2022,4779,190,9088909762,0
T509,21-10-2022,5090,80,9088909763,0
T510,21-10-2022,3482,10,9088909764,0
T511,21-10-2022,330,5500,9088909765,1
T512,21-10-2022,4714,900,9088909766,0
T513,21-10-2022,6333,70,9088909767,0
T514,21-10-2022,6593,450,9088909768,0
T515,21-10-2022,806,765,9088909769,1
T516,21-10-2022,2369,1800,9088909770,0
T517,21-10-2022,5764,44,9088909771,0
T518,21-10-2022,6451,375,9088909772,0
T519,21-10-2022,3029,525,9088909773,0
T520,21-10-2022,2288,939.65,9088909774,0
T521,21-10-2022,1360,335,9088909775,0
T522,21-10-2022,5531,1200,9088909776,0
T523,21-10-2022,610,300,9088909777,1
T524,21-10-2022,1435,3880,9088909778,0
T525,21-10-2022,2553,275,9088909779,0
T526,21-10-2022,2634,300,9088909780,0
T527,21-10-2022,977,36,9088909781,1
T528,21-10-2022,216,1286,9088909782,1
T529,21-10-2022,1572,307,9088909783,0
T530,21-10-2022,5145,319,9088909784,0
T531,21-10-2022,3970,25,9088909785,0
T532,21-10-2022,6596,2550,9088909786,0
T533,21-10-2022,339,700,9088909787,1
T534,21-10-2022,1241,399,9088909788,0
T535,21-10-2022,6597,259,9088909789,0
T536,21-10-2022,3726,20,9088909790,0
T537,21-10-2022,684,4390,9088909791,1
T538,21-10-2022,4942,46,9088909792,0
T539,21-10-2022,3201,795,9088909793,0
T540,21-10-2022,3285,540,9088909794,0
T541,21-10-2022,175,150,9088909795,1
T542,21-10-2022,3875,550,9088909796,0
T543,21-10-2022,229,485,9088909797,1
T544,21-10-2022,6498,203.45,9088909798,0
T545,21-10-2022,6073,50,9088909799,0
T546,21-10-2022,4224,550,9088909800,0
T547,21-10-2022,6498,2003,9088909801,0
T548,21-10-2022,2813,1,9088909802,0
T549,21-10-2022,6215,5900,9088909803,0
T550,21-10-2022,6262,162,9088909804,0
T551,21-10-2022,2499,4156,9088909805,0
T552,21-10-2022,445,500,9088909806,1
T553,21-10-2022,1063,200,9088909807,0
T554,21-10-2022,3468,199.97,9088909808,0
T555,21-10-2022,5380,430,9088909809,0
T556,21-10-2022,2013,700,9088909810,0
T557,21-10-2022,6813,50,9088909811,0
T558,21-10-2022,292,30,9088909812,1
T559,21-10-2022,1421,1000,9088909813,0
T560,21-10-2022,4924,6610,9088909814,0
T561,21-10-2022,4797,724,9088909815,0
T562,21-10-2022,5030,54,9088909816,0
T563,21-10-2022,5135,50,9088909817,0
T564,21-10-2022,4475,1997,9088909818,0
T565,21-10-2022,2357,500,9088909819,0
T566,21-10-2022,1753,140,9088909820,0
T567,21-10-2022,5619,1757.5,9088909821,0
T568,21-10-2022,46,149,9088909822,1
T569,21-10-2022,2069,2910,9088909823,0
T570,21-10-2022,5161,220,9088909824,0
T571,21-10-2022,4579,180,9088909825,0
T572,21-10-2022,708,10,9088909826,1
T573,21-10-2022,182,100000,9088909827,1
T574,21-10-2022,5970,291,9088909828,0
T575,21-10-2022,6702,999,9088909829,0
T576,21-10-2022,5675,64.55,9088909830,0
T577,21-10-2022,3847,250,9088909831,0
T578,21-10-2022,1889,250,9088909832,0
T579,21-10-2022,3960,1443,9088909833,0
T580,21-10-2022,5612,15578.22,9088909834,0
T581,21-10-2022,3211,190,9088909835,0
T582,21-10-2022,4699,5867,9088909836,0
T583,21-10-2022,1705,200,9088909837,0
T584,21-10-2022,4000,121.51,9088909838,0
T585,21-10-2022,1852,147,9088909839,0
T586,21-10-2022,797,112,9088909840,1
T587,21-10-2022,5700,500,9088909841,0
T588,21-10-2022,6728,1780,9088909842,0
T589,21-10-2022,3694,50,9088909843,0
T590,21-10-2022,486,1326.5,9088909844,1
T591,21-10-2022,2770,470,9088909845,0
T592,21-10-2022,2158,308,9088909846,0
T593,21-10-2022,635,690,9088909847,1
T594,21-10-2022,6998,1000,9088909848,0
T595,21-10-2022,5340,267,9088909849,0
T596,21-10-2022,6973,1520,9088909850,0
T597,21-10-2022,5854,208,9088909851,0
T598,21-10-2022,5452,500,9088909852,0
T599,21-10-2022,3317,2000,9088909853,0
T600,21-10-2022,6490,2950,9088909854,0
T601,21-10-2022,6702,250,9088909855,0
T602,21-10-2022,1080,1000,9088909856,0
T603,21-10-2022,5779,160,9088909857,0
T604,21-10-2022,3175,5168,9088909858,0
T605,21-10-2022,525,500,9088909859,1
T606,21-10-2022,6691,100,9088909860,0
T607,21-10-2022,3181,275,9088909861,0
T608,21-10-2022,5902,1900,9088909862,0
T609,21-10-2022,1157,3943,9088909863,0
T610,21-10-2022,4885,730,9088909864,0
T611,21-10-2022,3782,4275,9088909865,0
T612,21-10-2022,6060,3780,9088909866,0
T613,21-10-2022,1677,14,9088909867,0
T614,21-10-2022,636,455,9088909868,1
T615,21-10-2022,2114,265,9088909869,0
T616,21-10-2022,3390,100,9088909870,0
T617,21-10-2022,1856,235.48,9088909871,0
T618,21-10-2022,2116,2000,9088909872,0
T619,21-10-2022,350,214,9088909873,1
T620,21-10-2022,3495,501,9088909874,0
T621,21-10-2022,3357,3490,9088909875,0
T622,21-10-2022,5693,612.1,9088909876,0
T623,21-10-2022,6041,1080.01,9088909877,0
T624,21-10-2022,6252,420,9088909878,0
T625,21-10-2022,127,1903,9088909879,1
T626,21-10-2022,3031,159,9088909880,0
T627,21-10-2022,2813,720,9088909881,0
T628,21-10-2022,6127,2629.32,9088909882,0
T629,21-10-2022,5705,5750,9088909883,0
T630,21-10-2022,3334,80,9088909884,0
T631,21-10-2022,2232,1128,9088909885,0
T632,21-10-2022,179,270,9088909886,1
T633,21-10-2022,3922,1779,9088909887,0
T634,21-10-2022,2366,2000,9088909888,0
T635,21-10-2022,4591,2000,9088909889,0
T636,21-10-2022,3319,500,9088909890,0
T637,21-10-2022,5220,10,9088909891,0
T638,21-10-2022,3854,50,9088909892,0
T639,21-10-2022,4338,3285,9088909893,0
T640,21-10-2022,3290,575,9088909894,0
T641,21-10-2022,1083,1000,9088909895,0
T642,21-10-2022,2937,2500,9088909896,0
T643,21-10-2022,4880,80,9088909897,0
T644,21-10-2022,1121,210,9088909898,0
T645,21-10-2022,1093,3380,9088909899,0
T646,21-10-2022,193,14,9088909900,1
T647,21-10-2022,4395,599,9088909901,0
T648,21-10-2022,1245,50,9088909902,0
T649,21-10-2022,1985,137.7,9088909903,0
T650,21-10-2022,6406,284,9088909904,0
T651,21-10-2022,5869,50,9088909905,0
T652,21-10-2022,2940,50.91,9088909906,0
T653,21-10-2022,3551,2998,9088909907,0
T654,21-10-2022,6714,341,9088909908,0
T655,21-10-2022,2153,390,9088909909,0
T656,21-10-2022,5134,770,9088909910,0
T657,21-10-2022,1214,200,9088909911,0
T658,21-10-2022,2495,1255,9088909912,0
T659,21-10-2022,6173,4303,9088909912,0
T660,21-10-2022,5609,220,9088909912,0
T661,21-10-2022,3962,8912,9088909912,0
T662,21-10-2022,5561,899,9088909912,0
T663,21-10-2022,6021,500,9088909912,0
T664,21-10-2022,4709,67,9088909912,0
T665,21-10-2022,3960,8190,9088909912,0
T666,21-10-2022,3153,18003.21,9088909899,0
T667,21-10-2022,5668,572,9088909900,0
T668,21-10-2022,4467,299,9088909901,0
T669,21-10-2022,5123,301,9088909902,0
T670,21-10-2022,5398,764,9088909903,0
T671,21-10-2022,4181,1028,9088909904,0
T672,21-10-2022,6949,2220,9088909905,0
T673,21-10-2022,4808,1400,9088909906,0
T674,21-10-2022,4406,600,9088909907,0
T675,21-10-2022,6989,160,9088909908,0
T676,21-10-2022,698,1000,9088909909,1
T677,21-10-2022,3348,440,9088909910,0
T678,21-10-2022,4437,50,9088909911,0
T679,21-10-2022,6327,100000,9088909912,0
T680,21-10-2022,2985,190,9088909913,0
T681,21-10-2022,6003,538,9088909899,0
T682,21-10-2022,4738,200,9088909900,0
T683,21-10-2022,120,189,9088909901,1
T684,21-10-2022,2050,1721,9088909902,0
T685,21-10-2022,1477,2000,9088909903,0
T686,21-10-2022,802,1260,9088909904,1
T687,21-10-2022,5931,73,9088909905,0
T688,21-10-2022,5715,262.06,9088909906,0
T689,21-10-2022,4766,175,9088909907,0
T690,21-10-2022,404,350,9088909908,1
T691,21-10-2022,2987,65,9088909909,0
T692,21-10-2022,5445,105,9088909910,0
T693,21-10-2022,3030,936,9088909911,0
T484,21-10-2022,5572,235,9088909912,0
T485,21-10-2022,5170,1000,9088909913,0
T486,21-10-2022,5147,100000,9088909912,0
T487,21-10-2022,2943,500,9088909913,0
T488,21-10-2022,1226,268,9088909899,0
T489,21-10-2022,5822,200,9088909900,0
T490,21-10-2022,1023,320,9088909901,0
T491,21-10-2022,965,1000,9088909902,1
T492,21-10-2022,875,1375,9088909903,1
T493,21-10-2022,6196,398,9088909904,0
T494,21-10-2022,3736,900,9088909905,0
T495,21-10-2022,2899,2599,9088909906,0
T496,21-10-2022,4962,380,9088909907,0
T497,21-10-2022,4840,160,9088909908,0
T498,21-10-2022,4422,500,9088909909,0
T499,21-10-2022,3157,1499,9088909910,0
T500,21-10-2022,3545,158,9088909911,0
T501,21-10-2022,5771,950,9088909912,0
T502,21-10-2022,744,11,9088909913,1
T503,21-10-2022,2922,1679,9088909900,0
T504,21-10-2022,6337,257.15,9088909901,0
T505,21-10-2022,5048,3112,9088909902,0
T506,21-10-2022,4948,1500,9088909903,0
T507,21-10-2022,1919,850,9088909904,0
T508,21-10-2022,1512,600,9088909905,0
T509,21-10-2022,1566,750,9088909906,0
T510,21-10-2022,3153,141.24,9088909907,0
T511,21-10-2022,151,140,9088909908,1
T512,21-10-2022,90,1281.4,9088909909,1
T513,21-10-2022,6647,23352,9088909910,0
T514,21-10-2022,5061,778,9088909911,0
T515,21-10-2022,5083,720,9088909912,0
T516,21-10-2022,6694,1752,9088909913,0
T517,21-10-2022,3434,2641,9088909899,0
T518,21-10-2022,6276,200,9088909900,0
T519,21-10-2022,2373,61500,9088909901,0
T520,21-10-2022,1552,2553,9088909902,0
T521,21-10-2022,6885,600,9088909903,0
T522,21-10-2022,1076,1580,9088909904,0
T523,21-10-2022,3865,715,9088909905,0
T524,21-10-2022,657,100,9088909906,1
T525,21-10-2022,132,192,9088909907,1
T526,21-10-2022,5372,1299,9088909908,0
T527,21-10-2022,5683,183,9088909909,0
T528,21-10-2022,584,620,9088909910,1
T529,21-10-2022,6184,196,9088909911,0
T530,21-10-2022,3463,190,9088909912,0
T531,21-10-2022,5409,65,9088909913,0
T532,21-10-2022,2189,500,9088909899,0
T533,21-10-2022,3392,285,9088909900,0
T534,21-10-2022,6608,200,9088909901,0
T535,21-10-2022,6825,65,9088909902,0
T536,21-10-2022,3536,5555,9088909903,0
T537,21-10-2022,961,2293,9088909904,1
T538,21-10-2022,2703,1830,9088909905,0
T539,21-10-2022,5951,1400,9088909906,0
T540,21-10-2022,3685,484,9088909907,0
T541,21-10-2022,3687,3490,9088909908,0
T542,21-10-2022,3278,358,9088909909,0
T543,21-10-2022,4047,11,9088909910,0
T544,21-10-2022,1782,65,9088909911,0
T545,21-10-2022,4356,380,9088909912,0
T546,21-10-2022,4606,650,9088909913,0
T547,21-10-2022,800,1330,9088909911,1
T548,21-10-2022,5061,1099,9088909912,0
T549,21-10-2022,6251,250,9088909913,0
T550,21-10-2022,127,435,9088909899,1
T551,21-10-2022,1720,100,9088909900,0
T552,21-10-2022,3829,1273,9088909901,0
T553,21-10-2022,6238,448,9088909902,0
T554,21-10-2022,975,450,9088909903,1
T555,21-10-2022,2311,1000,9088909904,0
T556,21-10-2022,216,5000,9088909905,1
T557,21-10-2022,557,120,9088909906,1
T558,21-10-2022,5471,220,9088909907,0
T559,21-10-2022,5733,1593,9088909908,0
T560,21-10-2022,6473,475,9088909909,0
T561,21-10-2022,4266,1512.75,9088909910,0
T562,21-10-2022,6993,230,9088909911,0
T563,21-10-2022,1828,1500,9088909912,0
T564,21-10-2022,4394,100.91,9088909913,0
T565,21-10-2022,4557,50,9088909899,0
T566,21-10-2022,6517,201,9088909900,0
T567,21-10-2022,645,125,9088909901,1
T568,21-10-2022,6956,500,9088909902,0
T569,21-10-2022,1584,1128,9088909903,0
T570,21-10-2022,6003,530,9088909904,0
T571,21-10-2022,557,650,9088909905,1
T572,21-10-2022,3718,14,9088909906,0
T573,21-10-2022,4848,2110,9088909907,0
T574,21-10-2022,4277,275,9088909908,0
T575,21-10-2022,904,38,9088909909,1
T576,21-10-2022,2119,27,9088909910,0
T577,21-10-2022,1179,249,9088909911,0
T578,21-10-2022,1234,400,9088909912,0
T579,21-10-2022,815,23,9088909913,1
T580,21-10-2022,6168,1269,9088909912,0
T581,21-10-2022,267,395,9088909913,1
T582,21-10-2022,6050,21230.06,9088909899,0
T583,21-10-2022,458,250,9088909900,1
T584,21-10-2022,2586,1000,9088909901,0
T585,21-10-2022,1543,321.65,9088909902,0
T586,21-10-2022,1792,1650,9088909903,0
T587,21-10-2022,5423,950,9088909904,0
T588,21-10-2022,1922,200,9088909905,0
T589,21-10-2022,206,200,9088909906,1
T590,21-10-2022,6397,1346,9088909907,0
T591,21-10-2022,4290,300,9088909908,0
T592,21-10-2022,2233,332.74,9088909909,0
T593,21-10-2022,3482,2000,9088909910,0
T594,21-10-2022,6100,141,9088909911,0
T595,21-10-2022,3550,1250,9088909912,0
T596,21-10-2022,378,60.48,9088909913,1
T597,21-10-2022,6985,525,9088909900,0
T598,21-10-2022,913,366,9088909901,1
T599,21-10-2022,1956,917,9088909902,0
T600,21-10-2022,4934,201.75,9088909903,0
T601,21-10-2022,5820,255,9088909904,0
T602,21-10-2022,4141,651,9088909905,0
T603,21-10-2022,1270,706,9088909906,0
T604,21-10-2022,4248,6300,9088909907,0
T605,21-10-2022,2402,420,9088909908,0
T606,21-10-2022,3244,120,9088909909,0
T607,21-10-2022,2574,7923,9088909910,0
T608,21-10-2022,2648,184,9088909911,0
T609,21-10-2022,5900,930,9088909912,0
T610,21-10-2022,3579,6338,9088909913,0
T611,21-10-2022,1123,986,9088909899,0
T612,21-10-2022,4569,1161,9088909900,0
T613,21-10-2022,1923,2535,9088909901,0
T614,21-10-2022,1722,172,9088909902,0
T615,21-10-2022,4314,420,9088909903,0
T616,21-10-2022,4753,192,9088909904,0
T617,21-10-2022,1035,2316,9088909905,0
T618,21-10-2022,4895,257,9088909906,0
T619,21-10-2022,6149,30,9088909907,0
T620,21-10-2022,234,18000,9088909908,1
T621,21-10-2022,2831,150,9088909909,0
T622,21-10-2022,2899,300,9088909910,0
T623,21-10-2022,1526,257,9088909911,0
T624,21-10-2022,3195,348,9088909912,0
T625,21-10-2022,3200,64,9088909913,0
T626,21-10-2022,4326,50,9088909899,0
T627,21-10-2022,4629,770,9088909900,0
T628,21-10-2022,828,950,9088909901,1
T629,21-10-2022,2553,3592,9088909902,0
T630,21-10-2022,4090,750,9088909903,0
T631,21-10-2022,2350,325,9088909904,0
T632,21-10-2022,3312,199,9088909905,0
T633,21-10-2022,955,1000,9088909906,1
T634,21-10-2022,3173,300,9088909907,0
T635,21-10-2022,2234,500,9088909908,0
T636,21-10-2022,6505,3619,9088909909,0
T637,21-10-2022,2200,760,9088909910,0
T638,21-10-2022,3820,5500,9088909911,0
T639,21-10-2022,5232,838,9088909912,0
T640,21-10-2022,537,172,9088909913,1
T641,21-10-2022,2689,2330,9088909911,0
T642,21-10-2022,4559,1250,9088909912,0
T643,21-10-2022,513,150,9088909913,1
T644,21-10-2022,6186,32,9088909912,0
T645,21-10-2022,6406,50,9088909913,0
T646,21-10-2022,1562,431,9088909912,0
T647,21-10-2022,2296,100,9088909913,0
T648,21-10-2022,1941,90,9088909899,0
T649,21-10-2022,5677,300,9088909900,0
T650,21-10-2022,4686,14.95,9088909901,0
T651,21-10-2022,5545,222,9088909902,0
T652,21-10-2022,4922,300,9088909903,0
T653,21-10-2022,5697,7000,9088909904,0
T654,21-10-2022,4496,399,9088909905,0
T655,21-10-2022,1700,319,9088909906,0
T656,21-10-2022,3797,2195,9088909907,0
T657,21-10-2022,3827,200,9088909908,0
T658,21-10-2022,1403,50,9088909909,0
T659,21-10-2022,4214,759.05,9088909910,0
T660,21-10-2022,5593,633,9088909911,0
T661,21-10-2022,6048,1115,9088909912,1
T662,21-10-2022,235,540,9088909913,1
T663,21-10-2022,3468,700,9088909900,0
T664,21-10-2022,2455,1713,9088909901,0
T665,21-10-2022,3477,8782,9088909902,0
T666,21-10-2022,6793,956,9088909903,0
T667,21-10-2022,6909,860,9088909904,0
T668,21-10-2022,3380,4001,9088909905,0
T669,21-10-2022,384,341.87,9088909906,1
T670,21-10-2022,314,475,9088909907,1
T671,21-10-2022,563,500,9088909908,1
T672,21-10-2022,1530,269,9088909909,0
T673,21-10-2022,4927,28,9088909910,0
T674,21-10-2022,631,400,9088909911,1
T675,21-10-2022,383,250,9088909912,1
T676,21-10-2022,5334,65,9088909913,0
T677,21-10-2022,883,500,9088909899,1
T678,21-10-2022,1047,1000,9088909900,0
T679,21-10-2022,5329,115,9088909901,0
T680,21-10-2022,3191,690,9088909902,0
T681,21-10-2022,640,76,9088909903,1
T682,21-10-2022,2490,157.5,9088909904,0
T683,21-10-2022,3981,115,9088909905,0
T684,21-10-2022,1393,502,9088909906,0
T685,21-10-2022,4076,345.65,9088909907,0
T686,21-10-2022,4521,200,9088909908,0
T687,21-10-2022,1920,527,9088909909,0
T688,21-10-2022,4886,110,9088909910,0
T689,21-10-2022,2525,1825,9088909911,0
T690,21-10-2022,5931,79,9088909912,0
T691,21-10-2022,3512,30,9088909913,0
T692,21-10-2022,1957,359,9088909899,0
T693,21-10-2022,2600,865,9088909900,0
T484,21-10-2022,2342,25,9088909901,0
T485,21-10-2022,4371,2723.6,9088909902,0
T486,21-10-2022,3626,282,9088909903,0
T487,21-10-2022,4636,1400,9088909904,0
T488,21-10-2022,2717,1254,9088909905,0
T489,21-10-2022,1204,419,9088909906,0
T490,21-10-2022,2224,10,9088909907,0
T491,21-10-2022,574,25,9088909908,1
T492,21-10-2022,5461,1795,9088909909,0
T493,21-10-2022,2589,590,9088909910,0
T494,21-10-2022,6782,4195.6,9088909911,0
T495,21-10-2022,3501,35,9088909912,0
T496,21-10-2022,3152,570,9088909913,0
T497,21-10-2022,963,663,9088909911,1
T498,21-10-2022,4681,315.52,9088909912,0
T499,21-10-2022,326,1050,9088909913,1
T500,21-10-2022,6203,50,9088909899,0
T501,21-10-2022,549,349,9088909900,1
T502,21-10-2022,4893,3850,9088909901,0
T503,21-10-2022,4810,210,9088909902,0
T504,21-10-2022,6602,1100,9088909903,0
T505,21-10-2022,394,200,9088909904,1
T506,21-10-2022,328,522,9088909905,1
T507,21-10-2022,642,286,9088909906,1
T508,21-10-2022,4248,100,9088909907,0
T509,21-10-2022,6589,270,9088909908,0
T510,21-10-2022,2638,565,9088909909,0
T511,21-10-2022,6602,560,9088909910,0
T512,21-10-2022,5415,100,9088909911,0
T513,21-10-2022,1865,1620,9088909912,0
T514,21-10-2022,5536,557,9088909913,0
T515,21-10-2022,5413,100,9088909899,0
T516,21-10-2022,1110,648,9088909900,0
T517,21-10-2022,70,170,9088909901,1
